completion_time,src,start,column,validator,completed,type,samples,block_id,messages,hops,id,row,num_messages
220,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,47,yes,yes,ValidatorSamplingOperation,100,1,331185|444565|444566|,0,946,0,3
288,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331186|459598|459599|,0,947,16,3
376,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,11,yes,no,ValidatorSamplingOperation,47,1,331187|331188|331189|459519|459520|463235|463236|463237|,0,948,0,8
480,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,,yes,yes,RandomSamplingOperation,72,1,331190|331191|331192|331193|331194|331195|331196|331197|331198|331199|331200|331201|331202|331203|331204|331205|331206|331207|461271|461272|461273|461274|461275|461276|461277|461278|461279|461280|461281|461282|461283|461284|461285|461286|461287|461288|461289|461290|464918|464919|464920|464921|464922|464923|464924|464925|464926|464927|464928|464929|464930|464931|464932|,0,949,,53
364,65898252939570076734014182015016528892840675250769063527634133407638158386585,24001,,no,yes,RandomSamplingOperation,74,1,331208|331209|331210|331211|331212|331213|331214|331215|331216|331217|331218|331219|331220|331221|331222|331223|331224|331225|331226|331227|331228|331229|331230|461759|461760|461761|461762|461763|461764|461765|461766|461767|461768|461769|461770|461771|461772|461773|461774|461775|461776|461777|461778|461779|461780|461781|461782|461783|,0,950,,48
274,34193150309944160930984138949035905471541865820819119492245752871851783559564,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331231|331232|459561|459562|,0,951,32,4
40,34193150309944160930984138949035905471541865820819119492245752871851783559564,24001,1,yes,no,ValidatorSamplingOperation,0,1,331233|401499|,0,952,0,2
246,34193150309944160930984138949035905471541865820819119492245752871851783559564,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331234|455408|455409|,0,953,54,3
238,34193150309944160930984138949035905471541865820819119492245752871851783559564,24001,91,yes,yes,ValidatorSamplingOperation,100,1,331235|331236|331237|461510|461511|,0,954,0,5
304,34193150309944160930984138949035905471541865820819119492245752871851783559564,24001,,yes,yes,RandomSamplingOperation,72,1,331238|331239|331240|331241|331242|331243|331244|331245|331246|331247|331248|331249|331250|331251|331252|331253|331254|331255|331256|331257|331258|331259|331260|331261|331262|331263|461339|461340|461341|461342|461343|461344|461345|461346|461347|461348|461349|461350|461351|461352|461353|461354|461355|461356|461357|461358|461359|461360|461361|461362|461363|461364|,0,955,,52
284,94706054683235445236064657084567733680924275214083410285491347831972096559565,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331264|331265|331266|459600|459601|,0,956,72,5
204,94706054683235445236064657084567733680924275214083410285491347831972096559565,24001,65,yes,yes,ValidatorSamplingOperation,100,1,331267|331268|331269|460284|460285|,0,957,0,5
270,94706054683235445236064657084567733680924275214083410285491347831972096559565,24001,0,yes,yes,ValidatorSamplingOperation,54,1,331270|453335|453336|,0,958,73,3
88,94706054683235445236064657084567733680924275214083410285491347831972096559565,24001,58,yes,yes,ValidatorSamplingOperation,66,1,331271|331272|,0,959,0,2
342,94706054683235445236064657084567733680924275214083410285491347831972096559565,24001,,yes,yes,RandomSamplingOperation,72,1,331273|331274|331275|331276|331277|331278|331279|331280|331281|331282|331283|331284|331285|331286|331287|331288|331289|331290|331291|331292|331293|331294|331295|331296|331297|331298|331299|331300|462168|462169|462170|462171|462172|462173|462174|462175|462176|462177|462178|462179|462180|462181|462182|462183|462184|462185|462186|462187|462188|462189|462190|462191|462192|462193|462194|462195|462196|462197|462198|,0,960,,59
332,100710966811344164170019005667288995780230376743987399018889372134710109783309,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331301|331302|460272|460273|,0,961,31,4
146,100710966811344164170019005667288995780230376743987399018889372134710109783309,24001,99,yes,yes,ValidatorSamplingOperation,100,1,331303|331304|459463|459464|,0,962,0,4
128,100710966811344164170019005667288995780230376743987399018889372134710109783309,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331305|435836|435837|,0,963,8,3
148,100710966811344164170019005667288995780230376743987399018889372134710109783309,24001,23,yes,yes,ValidatorSamplingOperation,100,1,331306|458362|458363|,0,964,0,3
380,100710966811344164170019005667288995780230376743987399018889372134710109783309,24001,,yes,yes,RandomSamplingOperation,73,1,331307|331308|331309|331310|331311|331312|331313|331314|331315|331316|331317|331318|331319|331320|331321|331322|331323|331324|331325|331326|331327|461616|461617|461618|461619|461620|461621|461622|461623|461624|461625|461626|461627|461628|461629|461630|461631|461632|461633|461634|461635|461636|461637|,0,965,,43
252,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331328|331329|459752|459753|,0,966,55,4
198,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,67,yes,yes,ValidatorSamplingOperation,52,1,331330|408884|408885|,0,967,0,3
478,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331331|459475|459476|464619|464620|464621|,0,968,45,6
266,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,78,yes,yes,ValidatorSamplingOperation,100,1,331332|459682|459683|,0,969,0,3
356,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,,yes,yes,RandomSamplingOperation,71,1,331333|331334|331335|331336|331337|331338|331339|331340|331341|331342|331343|331344|331345|331346|331347|331348|331349|331350|331351|331352|331353|331354|331355|461797|461798|461799|461800|461801|461802|461803|461804|461805|461806|461807|461808|461809|461810|461811|461812|461813|461814|461815|461816|461817|461818|461819|461820|461821|,0,970,,48
330,29962974551556264107139565618776234242877499069272742507795436497718761004129,24001,,no,yes,RandomSamplingOperation,71,1,331356|331357|331358|331359|331360|331361|331362|331363|331364|331365|331366|331367|331368|331369|331370|331371|331372|331373|331374|331375|331376|331377|460815|460816|460817|460818|460819|460820|460821|460822|460823|460824|460825|460826|460827|460828|460829|460830|460831|460832|460833|460834|460835|,0,971,,43
168,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331378|,0,972,14,1
212,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,30,yes,yes,ValidatorSamplingOperation,100,1,331379|331380|459919|459920|,0,973,0,4
230,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331381|413374|413375|,0,974,88,3
204,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,69,yes,yes,ValidatorSamplingOperation,100,1,331382|459742|459743|,0,975,0,3
314,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,,yes,yes,RandomSamplingOperation,72,1,331383|331384|331385|331386|331387|331388|331389|331390|331391|331392|331393|331394|331395|331396|331397|331398|331399|331400|331401|331402|331403|331404|331405|331406|331407|331408|331409|460553|460554|460555|460556|460557|460558|460559|460560|460561|460562|460563|460564|460565|460566|460567|460568|460569|460570|460571|460572|460573|460574|460575|460576|460577|460578|,0,976,,53
380,29308574970721985869976997856287738428258479188150243391593906286368022866842,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331410|461670|461671|,0,977,38,3
118,29308574970721985869976997856287738428258479188150243391593906286368022866842,24001,73,yes,yes,ValidatorSamplingOperation,53,1,331411|399977|399978|,0,978,0,3
198,29308574970721985869976997856287738428258479188150243391593906286368022866842,24001,0,yes,yes,ValidatorSamplingOperation,64,1,331412|,0,979,57,1
256,29308574970721985869976997856287738428258479188150243391593906286368022866842,24001,7,yes,yes,ValidatorSamplingOperation,100,1,331413|459690|459691|,0,980,0,3
436,29308574970721985869976997856287738428258479188150243391593906286368022866842,24001,,yes,yes,RandomSamplingOperation,73,1,331414|331415|331416|331417|331418|331419|331420|331421|331422|331423|331424|331425|331426|331427|331428|331429|331430|331431|331432|331433|331434|331435|331436|331437|462315|462316|462317|462318|462319|462320|462321|462322|462323|462324|462325|462326|462327|462328|462329|462330|462331|462332|462333|462334|462335|462336|465133|465134|465135|465136|465137|465138|465139|,0,981,,53
340,33748437612422773219378968224765130741693226654183676333640231977266549442093,24001,,no,yes,RandomSamplingOperation,72,1,331438|331439|331440|331441|331442|331443|331444|331445|331446|331447|331448|331449|331450|331451|331452|331453|331454|331455|331456|331457|331458|461164|461165|461166|461167|461168|461169|461170|461171|461172|461173|461174|461175|461176|461177|461178|461179|461180|461181|461182|461183|461184|461185|461186|461187|461188|461189|461190|,0,982,,48
444,56559387814334441412492971762632785811474826849429050294240973483603606408466,24001,,no,yes,RandomSamplingOperation,72,1,331459|331460|331461|331462|331463|331464|331465|331466|331467|331468|331469|331470|331471|331472|331473|331474|331475|331476|331477|331478|331479|331480|331481|331482|331483|331484|331485|462034|462035|462036|462037|462038|462039|462040|462041|462042|462043|462044|462045|462046|462047|462048|462049|462050|465107|465108|465109|465110|465111|465112|465113|465114|465115|465116|,0,983,,54
148,94106796186339331400929849200346087279099687264562379950487262940326113636619,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331486|459501|459502|,0,984,6,3
346,94106796186339331400929849200346087279099687264562379950487262940326113636619,24001,13,yes,yes,ValidatorSamplingOperation,100,1,331487|331488|459641|459642|,0,985,0,4
182,94106796186339331400929849200346087279099687264562379950487262940326113636619,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331489|459672|459673|,0,986,33,3
142,94106796186339331400929849200346087279099687264562379950487262940326113636619,24001,22,yes,yes,ValidatorSamplingOperation,100,1,331490|331491|459503|459504|,0,987,0,4
572,94106796186339331400929849200346087279099687264562379950487262940326113636619,24001,,yes,yes,RandomSamplingOperation,74,1,331492|331493|331494|331495|331496|331497|331498|331499|331500|331501|331502|331503|331504|331505|331506|331507|331508|331509|331510|331511|331512|331513|331514|331515|461539|461540|461541|461542|461543|461544|461545|461546|461547|461548|461549|461550|461551|461552|461553|461554|461555|461556|461557|461558|461559|461560|465181|465182|465183|465184|465185|465186|465187|465188|465189|465190|465191|465192|465193|,0,988,,59
320,70306270102513096388680130443380265238500025331999969146551560363734640998230,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331516|331517|331518|459680|459681|,0,989,91,5
200,70306270102513096388680130443380265238500025331999969146551560363734640998230,24001,14,yes,yes,ValidatorSamplingOperation,100,1,331519|400297|400298|,0,990,0,3
152,70306270102513096388680130443380265238500025331999969146551560363734640998230,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331520|459460|459461|,0,991,6,3
160,70306270102513096388680130443380265238500025331999969146551560363734640998230,24001,37,yes,yes,ValidatorSamplingOperation,100,1,331521|459643|459644|,0,992,0,3
372,70306270102513096388680130443380265238500025331999969146551560363734640998230,24001,,yes,yes,RandomSamplingOperation,72,1,331522|331523|331524|331525|331526|331527|331528|331529|331530|331531|331532|331533|331534|331535|331536|331537|331538|331539|331540|331541|331542|331543|331544|331545|331546|331547|331548|460857|460858|460859|460860|460861|460862|460863|460864|460865|460866|460867|460868|460869|460870|460871|460872|460873|460874|460875|460876|460877|460878|460879|460880|460881|460882|,0,993,,53
562,107442146857094918533505676591216762960158330958637723605132424179098757693914,24001,,no,no,RandomSamplingOperation,69,1,331549|331550|331551|331552|331553|331554|331555|331556|331557|331558|331559|331560|331561|331562|331563|331564|331565|331566|331567|331568|460315|460316|460317|460318|460319|460320|460321|460322|460323|460324|460325|460326|460327|460328|460329|460330|460331|460332|460333|460334|460335|460336|460337|460338|465042|465043|465044|465045|465046|,0,994,,49
214,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331569|459657|459658|,0,995,88,3
216,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,35,yes,yes,ValidatorSamplingOperation,100,1,331570|459453|459454|,0,996,0,3
168,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331571|414556|414557|,0,997,23,3
196,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,16,yes,yes,ValidatorSamplingOperation,100,1,331572|446037|446038|,0,998,0,3
296,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,,yes,yes,RandomSamplingOperation,72,1,331573|331574|331575|331576|331577|331578|331579|331580|331581|331582|331583|331584|331585|331586|331587|331588|331589|331590|331591|331592|331593|331594|331595|460018|460019|460020|460021|460022|460023|460024|460025|460026|460027|460028|460029|460030|460031|460032|460033|460034|460035|460036|460037|460038|460039|460040|460041|460042|460043|460044|460045|,0,999,,51
230,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,0,yes,no,ValidatorSamplingOperation,10,1,331596|412403|412404|459571|,0,1000,13,4
230,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,14,yes,yes,ValidatorSamplingOperation,100,1,331597|412382|412383|459570|,0,1001,0,4
176,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331598|331599|427508|427509|,0,1002,58,4
246,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,56,yes,yes,ValidatorSamplingOperation,100,1,331600|406066|406067|445883|445884|445885|,0,1003,0,6
384,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,,yes,yes,RandomSamplingOperation,73,1,331601|331602|331603|331604|331605|331606|331607|331608|331609|331610|331611|331612|331613|331614|331615|331616|331617|331618|331619|331620|331621|331622|331623|331624|331625|331626|331627|460204|460205|460206|460207|460208|460209|460210|460211|460212|460213|460214|460215|460216|460217|460218|460219|460220|460221|460222|460223|460224|460225|460226|460227|,0,1004,,51
188,63290895275042962269129061379389938533282329774752739751401285668929772662851,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331628|459550|459551|,0,1005,15,3
166,63290895275042962269129061379389938533282329774752739751401285668929772662851,24001,32,yes,yes,ValidatorSamplingOperation,100,1,331629|331630|459471|459472|,0,1006,0,4
186,63290895275042962269129061379389938533282329774752739751401285668929772662851,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331631|459506|459507|,0,1007,100,3
198,63290895275042962269129061379389938533282329774752739751401285668929772662851,24001,47,yes,yes,ValidatorSamplingOperation,100,1,331632|429177|429178|,0,1008,0,3
352,63290895275042962269129061379389938533282329774752739751401285668929772662851,24001,,yes,yes,RandomSamplingOperation,72,1,331633|331634|331635|331636|331637|331638|331639|331640|331641|331642|331643|331644|331645|331646|331647|331648|331649|331650|331651|331652|331653|331654|331655|331656|331657|461246|461247|461248|461249|461250|461251|461252|461253|461254|461255|461256|461257|461258|461259|461260|461261|461262|461263|461264|461265|461266|461267|461268|,0,1009,,48
350,90139361500628753674577996335665166398172649078335092093573792978485728459949,24001,,no,yes,RandomSamplingOperation,72,1,331658|331659|331660|331661|331662|331663|331664|331665|331666|331667|331668|331669|331670|331671|331672|331673|331674|331675|331676|331677|331678|331679|331680|331681|331682|331683|460666|460667|460668|460669|460670|460671|460672|460673|460674|460675|460676|460677|460678|460679|460680|460681|460682|460683|460684|460685|460686|460687|460688|460689|460690|,0,1010,,51
394,112865437415906332786328398388168845416308980718933860169122309032360379224223,24001,,no,no,RandomSamplingOperation,70,1,331684|331685|331686|331687|331688|331689|331690|331691|331692|331693|331694|331695|331696|331697|331698|331699|331700|331701|331702|331703|461674|461675|461676|461677|461678|461679|461680|461681|461682|461683|461684|461685|461686|461687|461688|461689|,0,1011,,36
336,45542020764775640644043013206961877539493218695272498323305395006595314651985,24001,,no,yes,RandomSamplingOperation,71,1,331704|331705|331706|331707|331708|331709|331710|331711|331712|331713|331714|331715|331716|331717|331718|331719|331720|331721|331722|331723|460116|460117|460118|460119|460120|460121|460122|460123|460124|460125|460126|460127|460128|460129|460130|460131|460132|460133|460134|460135|460136|460137|460138|460139|460140|460141|460142|460143|460144|460145|460146|460147|,0,1012,,52
344,5913446381403408718712393547051865773512006038685437257404793731635684741668,24001,,no,yes,RandomSamplingOperation,73,1,331724|331725|331726|331727|331728|331729|331730|331731|331732|331733|331734|331735|331736|331737|331738|331739|331740|331741|331742|331743|331744|331745|331746|331747|331748|460368|460369|460370|460371|460372|460373|460374|460375|460376|460377|460378|460379|460380|460381|460382|460383|460384|460385|460386|460387|460388|460389|460390|460391|460392|460393|460394|460395|460396|460397|460398|460399|,0,1013,,57
196,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331749|331750|,0,1014,89,2
136,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,53,yes,yes,ValidatorSamplingOperation,100,1,331751|331752|459450|459451|,0,1015,0,4
392,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331753|459497|459498|464845|464846|464847|,0,1016,15,6
250,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,69,yes,yes,ValidatorSamplingOperation,100,1,331754|439813|439814|,0,1017,0,3
378,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,,yes,yes,RandomSamplingOperation,73,1,331755|331756|331757|331758|331759|331760|331761|331762|331763|331764|331765|331766|331767|331768|331769|331770|331771|331772|331773|331774|331775|461512|461513|461514|461515|461516|461517|461518|461519|461520|461521|461522|461523|461524|461525|461526|461527|461528|461529|461530|461531|461532|461533|461534|461535|,0,1018,,45
340,50624224905935046284280632570062171400083693191267718494135709787318191402780,24001,,no,yes,RandomSamplingOperation,73,1,331776|331777|331778|331779|331780|331781|331782|331783|331784|331785|331786|331787|331788|331789|331790|331791|331792|331793|331794|331795|331796|331797|331798|331799|331800|331801|331802|331803|331804|331805|331806|461921|461922|461923|461924|461925|461926|461927|461928|461929|461930|461931|461932|461933|461934|461935|461936|461937|461938|461939|461940|461941|461942|461943|461944|461945|,0,1019,,56
320,70421789635389047983695523996575154748247230649218127786954559401465316856585,24001,,no,yes,RandomSamplingOperation,72,1,331807|331808|331809|331810|331811|331812|331813|331814|331815|331816|331817|331818|331819|331820|331821|331822|331823|331824|331825|331826|331827|331828|331829|331830|331831|331832|331833|461415|461416|461417|461418|461419|461420|461421|461422|461423|461424|461425|461426|461427|461428|461429|461430|461431|461432|,0,1020,,45
354,52650371567150852017918632267483616888403576496075921191124939178632538837825,24001,,no,yes,RandomSamplingOperation,72,1,331834|331835|331836|331837|331838|331839|331840|331841|331842|331843|331844|331845|331846|331847|331848|331849|331850|331851|331852|331853|331854|331855|331856|331857|331858|461223|461224|461225|461226|461227|461228|461229|461230|461231|461232|461233|461234|461235|461236|461237|461238|461239|461240|461241|461242|461243|,0,1021,,46
288,100346084444242169770654780250445411069280856417744040979214566744802148793875,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331859|460883|460884|,0,1022,26,3
388,100346084444242169770654780250445411069280856417744040979214566744802148793875,24001,81,yes,yes,ValidatorSamplingOperation,100,1,331860|331861|460981|460982|,0,1023,0,4
244,100346084444242169770654780250445411069280856417744040979214566744802148793875,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331862|331863|331864|459921|459922|,0,1024,30,5
116,100346084444242169770654780250445411069280856417744040979214566744802148793875,24001,34,yes,yes,ValidatorSamplingOperation,100,1,331865|331866|331867|,0,1025,0,3
472,100346084444242169770654780250445411069280856417744040979214566744802148793875,24001,,yes,yes,RandomSamplingOperation,72,1,331868|331869|331870|331871|331872|331873|331874|331875|331876|331877|331878|331879|331880|331881|331882|331883|331884|331885|331886|460885|460886|460887|460888|460889|460890|460891|460892|460893|460894|460895|460896|460897|460898|460899|460900|460901|460902|460903|460904|460905|460906|460907|465036|465037|465038|465039|465040|465041|,0,1026,,48
350,102666237640393879762969598305790141325978495061465050033587594266666388306876,24001,,no,yes,RandomSamplingOperation,72,1,331887|331888|331889|331890|331891|331892|331893|331894|331895|331896|331897|331898|331899|331900|331901|331902|331903|331904|331905|331906|331907|331908|331909|462268|462269|462270|462271|462272|462273|462274|462275|462276|462277|462278|462279|462280|462281|462282|462283|462284|462285|462286|462287|462288|462289|462290|462291|462292|462293|462294|462295|462296|462297|462298|,0,1027,,54
368,76112196052391267763411878808706611479200956649252535579684596434120838241302,24001,,no,yes,RandomSamplingOperation,72,1,331910|331911|331912|331913|331914|331915|331916|331917|331918|331919|331920|331921|331922|331923|331924|331925|331926|331927|331928|331929|331930|331931|331932|331933|331934|331935|461143|461144|461145|461146|461147|461148|461149|461150|461151|461152|461153|461154|461155|461156|461157|461158|461159|,0,1028,,43
318,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,,no,yes,RandomSamplingOperation,72,1,331936|331937|331938|331939|331940|331941|331942|331943|331944|331945|331946|331947|331948|331949|331950|331951|331952|331953|331954|331955|331956|461581|461582|461583|461584|461585|461586|461587|461588|461589|461590|461591|461592|461593|461594|461595|461596|461597|461598|461599|461600|461601|461602|461603|461604|,0,1029,,45
100,80436537982845104255164778696387429036439345036294943921297296796280619419156,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331957|331958|,0,1030,93,2
194,80436537982845104255164778696387429036439345036294943921297296796280619419156,24001,17,yes,yes,ValidatorSamplingOperation,66,1,331959|,0,1031,0,1
298,80436537982845104255164778696387429036439345036294943921297296796280619419156,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331960|331961|331962|461435|461436|,0,1032,97,5
216,80436537982845104255164778696387429036439345036294943921297296796280619419156,24001,32,yes,yes,ValidatorSamplingOperation,100,1,331963|331964|459791|459792|,0,1033,0,4
438,80436537982845104255164778696387429036439345036294943921297296796280619419156,24001,,yes,yes,RandomSamplingOperation,73,1,331965|331966|331967|331968|331969|331970|331971|331972|331973|331974|331975|331976|331977|331978|331979|331980|331981|331982|331983|331984|331985|331986|460587|460588|460589|460590|460591|460592|460593|460594|460595|460596|460597|460598|460599|460600|460601|460602|460603|460604|460605|460606|460607|464956|464957|464958|464959|464960|464961|464962|464963|464964|464965|464966|464967|464968|,0,1034,,56
150,6845747686488297574742732376865571671433557599158065555702952370731383636246,24001,0,yes,yes,ValidatorSamplingOperation,66,1,331987|331988|,0,1035,58,2
422,6845747686488297574742732376865571671433557599158065555702952370731383636246,24001,49,yes,yes,ValidatorSamplingOperation,100,1,331989|459467|459468|464807|464808|464809|,0,1036,0,6
280,6845747686488297574742732376865571671433557599158065555702952370731383636246,24001,0,yes,yes,ValidatorSamplingOperation,100,1,331990|331991|459557|459558|,0,1037,61,4
286,6845747686488297574742732376865571671433557599158065555702952370731383636246,24001,5,yes,yes,ValidatorSamplingOperation,100,1,331992|331993|459694|459695|,0,1038,0,4
364,6845747686488297574742732376865571671433557599158065555702952370731383636246,24001,,yes,yes,RandomSamplingOperation,73,1,331994|331995|331996|331997|331998|331999|332000|332001|332002|332003|332004|332005|332006|332007|332008|332009|332010|332011|332012|332013|332014|459888|459889|459890|459891|459892|459893|459894|459895|459896|459897|459898|459899|459900|459901|459902|459903|459904|459905|459906|459907|459908|459909|459910|459911|459912|459913|459914|459915|459916|459917|459918|,0,1039,,52
388,81496702492821323589029404992960222428602622490827698355804816886064890750563,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332015|332016|460231|460232|,0,1040,43,4
294,81496702492821323589029404992960222428602622490827698355804816886064890750563,24001,5,yes,yes,ValidatorSamplingOperation,100,1,332017|332018|459465|459466|,0,1041,0,4
198,81496702492821323589029404992960222428602622490827698355804816886064890750563,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332019|332020|,0,1042,86,2
114,81496702492821323589029404992960222428602622490827698355804816886064890750563,24001,94,yes,yes,ValidatorSamplingOperation,100,1,332021|,0,1043,0,1
312,81496702492821323589029404992960222428602622490827698355804816886064890750563,24001,,yes,yes,RandomSamplingOperation,73,1,332022|332023|332024|332025|332026|332027|332028|332029|332030|332031|332032|332033|332034|332035|332036|332037|332038|332039|332040|332041|332042|332043|332044|332045|332046|332047|332048|332049|332050|461885|461886|461887|461888|461889|461890|461891|461892|461893|461894|461895|461896|461897|461898|461899|461900|461901|461902|461903|461904|461905|461906|461907|461908|461909|461910|461911|461912|461913|461914|461915|461916|461917|461918|461919|461920|,0,1044,,65
338,6842850380191459018205941524238530656413658729157723726603175504249655620495,24001,,no,yes,RandomSamplingOperation,72,1,332051|332052|332053|332054|332055|332056|332057|332058|332059|332060|332061|332062|332063|332064|332065|332066|332067|332068|332069|332070|332071|332072|332073|332074|332075|332076|460049|460050|460051|460052|460053|460054|460055|460056|460057|460058|460059|460060|460061|460062|460063|460064|460065|460066|460067|460068|460069|460070|460071|460072|460073|,0,1045,,51
142,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332077|,0,1046,27,1
328,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,15,yes,yes,ValidatorSamplingOperation,100,1,332078|459857|459858|,0,1047,0,3
192,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332079|420450|420451|,0,1048,24,3
194,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,46,yes,yes,ValidatorSamplingOperation,100,1,332080|429126|429127|,0,1049,0,3
402,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,,yes,yes,RandomSamplingOperation,73,1,332081|332082|332083|332084|332085|332086|332087|332088|332089|332090|332091|332092|332093|332094|332095|332096|332097|332098|332099|332100|332101|332102|332103|332104|332105|332106|332107|461483|461484|461485|461486|461487|461488|461489|461490|461491|461492|461493|461494|461495|461496|461497|461498|461499|461500|461501|461502|461503|461504|461505|461506|461507|461508|465049|465050|465051|465052|465053|465054|465055|465056|465057|,0,1050,,62
272,62436362823430421640289972361387227137568751652519106266105595549386515717638,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332108|459779|459780|,0,1051,70,3
272,62436362823430421640289972361387227137568751652519106266105595549386515717638,24001,71,yes,yes,ValidatorSamplingOperation,100,1,332109|459750|459751|,0,1052,0,3
278,62436362823430421640289972361387227137568751652519106266105595549386515717638,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332110|332111|461088|461089|,0,1053,5,4
228,62436362823430421640289972361387227137568751652519106266105595549386515717638,24001,55,yes,yes,ValidatorSamplingOperation,100,1,332112|332113|459710|459711|,0,1054,0,4
420,62436362823430421640289972361387227137568751652519106266105595549386515717638,24001,,yes,yes,RandomSamplingOperation,72,1,332114|332115|332116|332117|332118|332119|332120|332121|332122|332123|332124|332125|332126|332127|332128|332129|332130|332131|332132|332133|332134|332135|332136|462017|462018|462019|462020|462021|462022|462023|462024|462025|462026|462027|462028|462029|462030|462031|462032|462033|465123|465124|465125|465126|465127|465128|465129|465130|465131|,0,1055,,49
380,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,,no,yes,RandomSamplingOperation,71,1,332137|332138|332139|332140|332141|332142|332143|332144|332145|332146|332147|332148|332149|332150|332151|332152|332153|332154|461122|461123|461124|461125|461126|461127|461128|461129|461130|461131|461132|461133|461134|461135|461136|461137|461138|461139|461140|461141|461142|,0,1056,,39
320,36093602753225695073056342998991212823352056071849651795082108548812171441038,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332155|332156|332157|459788|459789|,0,1057,65,5
232,36093602753225695073056342998991212823352056071849651795082108548812171441038,24001,16,yes,yes,ValidatorSamplingOperation,100,1,332158|459661|459662|,0,1058,0,3
200,36093602753225695073056342998991212823352056071849651795082108548812171441038,24001,0,yes,yes,ValidatorSamplingOperation,100,1,332159|459609|459610|,0,1059,27,3
290,36093602753225695073056342998991212823352056071849651795082108548812171441038,24001,13,yes,yes,ValidatorSamplingOperation,100,1,332160|332161|459665|459666|463675|,0,1060,0,5
